FZMA,-2.309,28.809,1612
FZMB,0.117,29.267,1840
FZNA,-1.671,29.239,1552
FZNC,-1.002,29.433,1275
FZOA,-2.919,25.915,497
FZOD,-2.6,26.55,569
FZOK,-4.533,26.617,544
FZQA,-11.591,27.531,1309
FZQM,-10.766,25.506,1526
FZQV,-8.583,27.317,1579
FZRA,-7.267,27.417,633
FZRB,-7.067,29.767,1132
FZRF,-5.876,29.25,818
FZRQ,-5.394,26.99,561
FZSA,-8.642,25.253,1106
FZSD,-9.617,22.85,921
FZSI,-10.007,22.317,1028
FZSK,-8.003,22.567,882
FZTK,-7.517,24.002,845
FZUA,-5.9,22.469,657
FZUK,-6.438,20.795,481
FZVA,-3.417,23.45,500
FZVE,-2.283,23.267,437
FZVS,-4.33,20.59,420
FZWA,-6.121,23.569,677
FZWT,-6.133,24.483,890
GABG,11.45,-7.517,351
GABS,12.534,-7.95,381
GACA,47.783,-17.283,0
GAGO,16.248,-0.005,260
GAHB,15.317,-1.007,288
GAKA,12.008,-11.217,132
GAKD,14.483,-11.4,53
GAKL,18.417,1.35,459
GAKO,12.367,-5.467,367
GAKT,13.067,-9.467,334
GAKY,14.481,-11.404,47
GAMB,14.513,-4.08,272
GAMK,15.867,2.217,278
GANK,15.002,-7.267,265
GANR,15.217,-9.003,237
GASG,13.4,-6.15,289
GASK,11.333,-5.7,375
GASN,13.317,-4.817,284
GATB,16.73,-3.008,264
GATS,20.243,0.977,491
GAYE,15.133,-10.567,99
GBYD,13.338,-16.652,36
GCFV,28.453,-13.864,23
GCGM,28.03,-17.215,219
GCHI,27.815,-17.887,30
GCLA,28.626,-17.756,31
GCLP,27.932,-15.387,25
GCRR,28.945,-13.605,40
GCTS,28.045,-16.573,72
GCXO,28.483,-16.341,632
GEML,35.28,-2.956,55
GFBN,7.532,-12.519,8
GFBO,7.944,-11.761,93
GFKB,9.567,-11.55,464
GFLL,8.616,-13.196,27
GGBF,12.002,-14.007,43
GGBO,11.567,-15.467,20
GGOV,11.895,-15.654,36
GLMR,6.289,-10.759,12
GLRB,6.234,-10.362,18
GMAA,30.367,-9.567,23
GMAD,30.325,-9.413,74
GMAG,29.033,-10.05,333
GMAT,28.448,-11.161,200
GMAZ,30.32,-5.867,729
GMFF,33.927,-4.978,579
GMFI,33.505,-5.153,1665
GMFK,31.948,-4.398,1045
GMFM,33.879,-5.515,549
GMFN,35.133,-2.917,16
GMFO,34.787,-1.924,470
GMFZ,34.217,-3.933,510
GMMB,33.655,-7.221,191
GMMC,33.567,-7.007,62
GMMD,32.402,-6.316,509
GMME,34.051,-6.752,75
GMMF,29.367,-10.002,66
GMMH,23.718,-15.932,11
GMMI,31.397,-9.682,8
GMML,27.152,-13.219,6
GMMN,33.368,-7.59,206
GMMS,32.267,-9.217,45
GMMT,33.6,-7.467,96
GMMW,34.989,-3.028,175
GMMX,31.607,-8.036,466
GMMY,34.299,-6.596,14
GMMZ,30.939,-6.909,1140
GMSL,34.217,-6.033,52
GMTA,35.177,-3.84,14
GMTN,35.594,-5.32,10
GMTT,35.727,-5.917,21
GOBD,14.67,-17.073,88
GOGG,12.556,-16.282,23
GOGK,12.9,-14.967,10
GOGS,12.395,-16.748,13
GOOD,14.65,-16.217,9
GOOG,15.4,-15.083,21
GOOK,14.147,-16.051,7
GOOY,14.74,-17.49,24
GOSM,15.594,-13.323,17
GOSP,16.683,-14.967,7
GOSS,16.051,-16.463,4
GOTK,12.572,-12.22,167
GOTS,13.05,-13.3,52
GOTT,13.737,-13.653,50
GQNA,16.711,-9.638,223
GQNB,17.517,-14.007,75
GQND,18.57,-11.424,402
GQNF,16.59,-11.406,115
GQNI,16.622,-7.317,269
GQNJ,19.75,-14.367,120
GQNK,16.16,-13.508,18
GQNN,18.1,-15.933,3
GQNO,18.31,-15.97,4
GQNR,16.005,-15.817,6
GQPA,20.507,-13.043,224
GQPP,20.933,-17.03,3
GQPT,25.237,-11.589,360
GQPZ,22.756,-12.484,344
GSAI,27.133,-13.183,63
GSVO,23.683,-15.867,10
GUCY,9.577,-13.612,26
GUFH,10.035,-10.77,459
GUID,10.05,-12.867,459
GUKU,9.161,-10.124,525
GULB,11.326,-12.287,1026
GUMA,8.517,-9.467,544
GUNZ,7.806,-8.702,470
GUOK,10.917,-14.317,69
GUSI,11.433,-9.167,366
GUXD,10.367,-9.3,384
GVAC,16.741,-22.949,55
GVBA,16.136,-22.889,22
GVFM,14.917,-23.005,70
GVNP,14.925,-23.493,70
GVSV,16.833,-25.055,20
HAAB,8.978,38.799,2355
HAAG,15.55,37.867,626
HAAM,6.039,37.59,1219
HAAW,8.967,40.002,1052
HAAX,14.147,38.773,2134
HAAY,15.267,38.917,2325
HABC,5.783,36.562,1311
HABD,11.608,37.322,1822
HADC,11.083,39.711,1864
HADM,10.35,37.717,2476
HADR,9.625,41.854,1146
HAGH,7.15,40.717,1844
HAGN,12.52,37.434,1985
HAGO,5.935,43.579,320
HAGR,8.161,35.553,1974
HAHM,8.716,39.006,1876
HAJJ,9.333,42.912,1644
HAJM,7.666,36.817,1676
HAKD,6.734,44.253,550
HALA,7.067,38.5,1652
HAMK,13.467,39.534,2255
HAML,6.367,39.817,2274
HAMS,15.617,39.45,10
HANG,5.267,39.75,1455
HASB,13.067,42.717,14
HASO,10.019,34.586,1733
HATS,15.117,36.007,615
HBBA,-3.324,29.319,783
HCMA,11.958,50.748,2
HCMD,2.35,42.283,116
HCME,7.95,49.767,36
HCMF,11.275,49.149,2
HCMG,9.517,49.067,812
HCMH,9.518,44.089,1326
HCMI,10.389,44.941,9
HCMJ,3.567,42.45,150
HCML,4.7,46.617,175
HCMM,2.014,45.305,9
HCMN,4.7,45.217,173
HCMO,5.317,48.567,10
HCMR,6.781,47.455,302
HCMS,10.3,50.217,344
HCMU,10.617,47.367,1743
HCMV,9.528,45.555,1032
HDAM,11.547,43.16,49
HEAL,30.924,28.461,44
HEAM,28.467,30.75,1
HEAR,31.073,33.836,32
HEAT,27.046,31.012,70
HEAX,31.184,29.949,7
HEBA,30.918,29.696,54
HEBF,29.217,31.017,33
HEBL,22.376,31.612,188
HECA,30.122,31.406,74
HECP,30.067,31.833,240
HEGN,27.178,33.799,14
HEGS,30.82,30.191,15
HEIS,30.583,32.25,3
HELX,25.671,32.707,88
HEMA,25.557,34.584,77
HEMM,31.325,27.222,30
HEOW,22.586,28.717,262
HEPS,31.279,32.24,6
HESC,28.685,34.063,1332
HESG,26.333,31.75,70
HESH,27.977,34.395,50
HESN,23.964,32.82,194
HESW,29.35,25.5,101
HETB,29.588,34.778,750
HETR,28.209,33.646,35
HFFF,11.55,43.133,19
HHAS,15.292,38.911,2356
HKEL,0.404,35.239,2133
HKEM,-0.573,37.497,1493
HKGA,-0.464,39.648,147
HKIS,0.338,37.592,1067
HKJK,-1.319,36.928,1624
HKKG,0.271,34.787,1530
HKKI,-0.086,34.729,1146
HKKR,-0.39,35.242,2184
HKKS,-0.007,34.767,1493
HKKT,0.972,34.959,1850
HKLO,3.122,35.609,515
HKLU,-2.252,40.913,6
HKMA,3.917,41.867,231
HKMB,2.283,37.883,1345
HKME,0.067,37.633,1554
HKMK,0.165,38.195,680
HKML,-3.229,40.102,23
HKMO,-4.035,39.594,55
HKMS,-1.406,35.008,1612
HKMU,-2.267,37.817,1000
HKMY,3.47,39.101,850
HKNA,-1.317,36.917,1624
HKNC,-1.3,36.75,1798
HKNI,-0.364,36.978,1759
HKNK,-0.3,36.002,1901
HKNO,-1.117,35.817,1890
HKNW,-1.322,36.815,1679
HKNY,-0.062,37.041,1905
HKRE,-1.277,36.862,1627
HKRO,22.317,114.002,66
HKVO,-3.383,38.533,579
HKWJ,1.733,40.092,244
HLGD,31.063,16.595,81
HLGT,25.146,10.143,692
HLKF,24.179,23.314,435
HLLB,32.097,20.27,132
HLLM,32.894,13.276,11
HLLQ,32.789,21.964,657
HLLS,26.987,14.472,435
HLLT,32.664,13.159,81
HLMS,32.317,15.067,18
HLON,29.11,15.966,280
HLTD,30.152,9.715,357
HLTQ,31.867,23.9,154
HLUB,26.567,12.833,463
HRYG,-1.677,29.259,1554
HRYI,-2.6,29.717,1768
HRYR,-1.969,30.14,1497
HRYU,-1.005,29.617,1860
HRZA,-2.462,28.908,1591
HSAK,7.767,33.017,402
HSAT,17.71,34.057,345
HSAW,8.767,27.4,414
HSBR,6.2,31.55,420
HSDN,19.154,30.43,226
HSDZ,11.786,34.337,470
HSFS,13.615,25.325,730
HSGF,14.017,35.383,599
HSGN,13.482,22.467,805
HSKA,15.387,36.329,500
HSKI,13.002,32.007,381
HSLI,11.138,29.701,499
HSMD,4.917,29.467,749
HSMK,6.825,29.669,418
HSNA,8.617,33.067,399
HSND,16.683,33.417,360
HSNL,12.05,24.867,658
HSNN,12.054,24.956,658
HSNR,13.55,33.617,418
HSOB,13.153,30.233,574
HSPI,6.783,33.117,510
HSPN,19.434,37.234,138
HSRJ,8.467,25.007,545
HSRN,11.832,32.81,282
HSSJ,4.872,31.601,457
HSSM,9.559,31.652,388
HSSP,19.567,37.217,2
HSSS,15.59,32.553,380
HSSW,21.803,31.522,183
HSTR,4.4,32.583,624
HSYA,4.567,28.383,649
HSZA,12.9,23.467,900
HTAR,-3.368,36.633,1387
HTBU,-1.332,31.821,1137
HTDA,-6.878,39.203,55
HTDO,-6.17,35.753,1120
HTIR,-7.669,35.752,1428
HTKA,-4.886,29.671,885
HTKI,-8.911,39.509,18
HTKJ,-3.429,37.075,896
HTMB,-8.919,33.464,1707
HTMG,-6.797,37.653,526
HTMO,-4.867,38.267,511
HTMS,-3.363,37.327,831
HTMT,-10.339,40.182,113
HTMU,-1.503,33.802,1147
HTMW,-2.444,32.933,1140
HTNA,-10.003,38.75,465
HTPE,-5.257,39.811,25
HTSE,-4.067,37.717,872
HTSO,-10.683,35.583,1067
HTSU,-7.95,31.007,1804
HTSY,-3.609,33.504,1100
HTTB,-5.076,32.833,1190
HTTG,-5.092,39.071,35
HTZA,-6.222,39.225,15
HUAR,3.05,30.917,1211
HUEN,0.042,32.444,1155
HUFP,0.007,30.267,1533
HUGU,2.806,32.272,1105
HUJI,0.45,33.002,1173
HUKB,-1.226,29.96,1869
HUKS,0.183,30.1,961
HULI,2.25,32.883,1091
HUMA,-0.55,30.6,1413
HUMI,1.007,31.717,1147
HUMO,2.517,34.633,1280
HUSO,1.728,33.623,1123
HUTO,0.007,34.002,1171
K01M,34.005,-88.2,176
K01R,31.133,-92.567,67
K01T,28.133,-94.4,30
K03Y,48.767,-96.95,250
K04V,38.1,-106.002,2385
K04W,46.017,-92.9,311
K05F,31.417,-97.8,276
K05U,39.6,-116.267,1816
K06C,41.983,-88.1,244
K06D,48.883,-99.617,556
K06U,41.983,-114.65,1589
K07G,42.567,-84.817,272
K07S,47.967,-117.433,668
K08D,48.3,-102.4,684
K09G,42.567,-84.417,280
K0A8,32.933,-87.083,77
K0A9,36.367,-82.002,486
K0CO,39.8,-105.767,3807
K0D1,42.35,-86.25,203
K0D8,44.983,-99.95,629
K0E0,34.983,-106.1,1890
K0E4,34.217,-111.317,1498
K0F2,33.6,-97.783,336
K0J4,31.05,-86.317,96
K0R0,31.3,-89.817,81
K0R3,29.983,-92.083,5
K0R4,31.567,-91.5,17
K0S9,48.05,-122.817,33
K0V1,43.733,-103.617,1725
K0V4,37.142,-79.016,182
K0VG,36.65,-83.217,430
K0Y7,40.633,-93.9,346
K11J,31.4,-84.9,65
K11R,30.219,-96.374,94
K12C,41.883,-89.067,238
K12N,41.017,-74.733,177
K13A,31.417,-110.85,1198
K13K,37.85,-96.3,369
K14Y,45.9,-94.867,406
K17J,31.067,-84.917,45
K17N,39.7,-75.033,49
K17W,46.45,-95.2,415
K17Y,46.617,-93.317,374
K18A,34.35,-83.133,271
K18H,26.133,-92.033,10
K19A,34.183,-83.567,290
K19D,45.867,-93.267,309
K19S,37.491,-100.83,886
K1A5,35.217,-83.417,616
K1A6,36.617,-83.733,352
K1A9,32.433,-86.517,69
K1AM,47.283,-110.8,1219
K1AW,41.333,-104.267,1667
K1B1,42.283,-73.717,60
K1B6,41.917,-71.517,35
K1B7,29.35,-89.433,1
K1B8,43.45,-75.35,482
K1BM,47.283,-110.367,1234
K1BW,41.517,-104,1607
K1CM,47.1,-110.167,1337
K1CW,41.583,-103.667,1371
K1D1,45.233,-96.567,341
K1D3,43.4,-98.008,493
K1D7,45.3,-97.517,566
K1DM,47.333,-109.95,1093
K1DW,41.367,-103.8,1546
K1EM,47.45,-109.417,1116
K1EW,41.117,-103.983,1609
K1F0,34.15,-97.117,257
K1F9,33.183,-97.008,260
K1FM,47.6,-112.317,1116
K1FW,41.367,-103.467,1453
K1G2,44.75,-95.55,319
K1G7,28.783,-89.05,18
K1GM,47.333,-112.1,1311
K1GW,41.217,-103.1,1334
K1H2,39.067,-88.533,179
K1HW,41.317,-102.833,1263
K1II,39.003,-86.033,214
K1IM,47.317,-111.467,1108
K1IW,41.05,-102.867,1293
K1J0,30.85,-85.6,26
K1JM,47.75,-111.55,1152
K1JW,40.967,-103.2,1380
K1K1,37.767,-97.117,416
K1K5,37.617,-101.883,1102
K1KM,46.45,-109.8,1330
K1KW,41.133,-103.483,1439
K1L0,30.083,-90.583,2
K1LM,46.7,-109.733,1414
K1LW,40.917,-103.7,1519
K1M4,34.283,-87.6,284
K1M5,36.6,-86.483,250
K1MM,47.017,-109.633,1256
K1MW,40.7,-103.483,1336
K1N7,40.967,-76.25,113
K1NM,47.067,-109.033,1161
K1NW,40.633,-103.833,1459
K1O5,41.733,-122.533,771
K1OM,47.333,-108.933,1086
K1OW,40.883,-104,1649
K1P1,43.783,-71.75,154
K1QW,46.8,-120.167,928
K1R7,31.6,-90.417,149
K1S3,46.267,-106.617,832
K1S4,45.767,-122.867,14
K1S5,46.333,-119.967,234
K1U7,42.25,-111.333,1807
K1V4,44.417,-72.017,210
K1V6,38.433,-105.1,1658
K1Y7,32.005,-114.4,231
K1YT,46.007,-120.45,438
K20U,46.933,-103.983,840
K20V,40.05,-106.367,2259
K21D,45.75,-92.85,285
K22G,41.35,-82.183,241
K22N,40.8,-75.767,163
K24A,35.317,-83.2,871
K24J,30.3,-83.033,32
K25R,26.45,-98.133,24
K25T,26.933,-94.683,10
K26N,39.267,-74.6,2
K27A,34.1,-82.817,184
K27D,44.733,-96.267,363
K27K,38.233,-84.433,289
K27U,45.002,-113.9,1210
K28J,29.65,-81.583,15
K28K,27.883,-91.005,1
K28T,29.7,-93.95,5
K29D,41.15,-81.002,418
K29G,41.217,-81.25,365
K29J,34.983,-81.05,202
K2A0,35.483,-84.933,219
K2B2,42.817,-70.917,6
K2B4,41.533,-71.283,52
K2B6,42.7,-73.183,199
K2B7,44.933,-69.617,107
K2C2,32.367,-106.467,1244
K2C8,48.783,-97.633,272
K2D5,46.002,-98.083,407
K2DP,35.683,-75.9,3
K2F1,35.2,-100.25,1000
K2F5,32.75,-101.917,912
K2F8,32.75,-91.883,51
K2G4,39.583,-79.003,894
K2G5,42.1,-83.002,180
K2G6,41.617,-80.2,428
K2G9,40.033,-79.017,693
K2GL,29.417,-90.3,3
K2I0,37.35,-87.4,134
K2I4,39.9,-83.133,290
K2I5,40.3,-88.15,225
K2I8,40.017,-82.467,268
K2J3,32.983,-82.383,100
K2J5,32.9,-81.967,72
K2J9,30.6,-84.55,69
K2K3,37.583,-101.733,1013
K2LS,29.417,-90.3,-2
K2M2,35.233,-87.25,286
K2M8,35.283,-89.933,75
K2P2,45.383,-86.917,199
K2P3,45.367,-94.75,360
K2PJ,33.85,-80.483,68
K2R8,27.817,-97.083,2
K2R9,28.817,-97.867,88
K2SL,44.117,-124.133,121
K2V5,40.1,-102.25,1118
K2V6,40.1,-102.717,1261
K2V9,38.6,-106.917,2349
K2W6,38.317,-76.55,44
K2WX,45.6,-103.55,915
K31F,32.683,-102.65,1010
K33N,39.217,-75.6,17
K33V,40.75,-106.283,2484
K36U,40.483,-111.433,1718
K37C,28.367,-93.005,30
K37W,35.367,-78.717,60
K39N,40.4,-74.007,39
K3A1,34.267,-86.85,294
K3A6,34.367,-118.567,427
K3AU,37.672,-97.078,405
K3B1,45.467,-69.55,427
K3B2,42.1,-70.007,4
K3B6,28.233,-91.683,1
K3CL,46.233,-124.017,9
K3D2,45.133,-87.183,234
K3DU,46.007,-113.15,1202
K3F3,32.067,-93.767,96
K3FM,43.433,-87.433,236
K3FU,45.033,-99.117,478
K3HE,42.617,-83.967,293
K3HT,46.417,-109.817,1268
K3I2,38.917,-82.1,196
K3J7,33.6,-83.133,206
K3K3,38.633,-101.75,1013
K3K7,38.45,-101.35,1007
K3K8,37.217,-99.333,636
K3KM,37.75,-97.217,433
K3L4,29.8,-92.8,2
K3LC,40.002,-89.003,182
K3LF,39.002,-89.007,210
K3M3,35.05,-85.017,262
K3MW,40.45,-106.75,3241
K3N6,40.003,-74.35,27
K3N8,47.25,-95.883,383
K3OI,40.617,-93.95,342
K3R1,28.967,-95.867,14
K3R5,29.717,-98.05,195
K3R7,30.25,-92.007,7
K3RN,44.683,-84.733,353
K3S2,45.25,-122.767,60
K3S8,42.5,-123.4,343
K3SE,43.002,-95.15,404
K3SM,39.583,-85.8,245
K3SQ,38.85,-90.005,135
K3T1,32.75,-95.005,132
K3T5,29.9,-96.95,99
K3TH,47.6,-115.367,725
K3V8,29.117,-89.2,80
K3WO,44.783,-88.567,248
K40B,46.617,-69.517,314
K40G,35.633,-112.15,1830
K40J,30.067,-83.567,13
K40N,39.983,-75.867,201
K41I,28.467,-91.783,31
K41U,39.333,-111.717,1676
K42J,29.85,-82.05,60
K42V,40.05,-101.533,953
K43F,45.1,-94.005,347
K43M,39.717,-77.417,275
K44W,35.15,-75.7,5
K45J,34.883,-79.767,109
K46D,47.45,-99.15,490
K46U,43.183,-111.05,1717
K47A,34.317,-84.417,372
K47B,44.917,-68.117,24
K47N,40.517,-74.6,26
K48A,32.4,-83.267,115
K48I,38.683,-80.65,397
K49A,34.633,-84.533,453
K49B,44.417,-103.383,989
K49J,32.217,-80.7,6
K4A6,34.683,-87.433,198
K4A7,33.389,-84.332,266
K4A9,34.467,-85.717,267
K4BK,42.033,-124.267,24
K4BL,37.617,-109.467,1840
K4BM,39.05,-105.517,3438
K4BQ,45.433,-105.4,922
K4C0,29.783,-93.183,1
K4CO,29.783,-93.183,1
K4CR,34.1,-105.007,1981
K4DG,42.75,-105.383,1477
K4F2,32.183,-94.3,76
K4F4,32.7,-94.95,127
K4FC,39.95,-105.008,2609
K4G6,42.383,-77.683,372
K4HV,38.367,-110.717,1314
K4I3,40.003,-82.533,363
K4I7,39.633,-86.817,257
K4LJ,38.083,-102.617,1103
K4LW,42.217,-120.35,1455
K4M9,36.4,-90.65,90
K4MR,34.3,-103.8,1326
K4MY,34.983,-106.1,1890
K4N1,41.133,-74.35,241
K4O4,33.917,-94.867,144
K4R4,30.467,-87.883,28
K4R5,46.783,-90.767,198
K4R9,30.267,-88.133,2
K4S1,42.417,-124.417,5
K4S2,45.683,-121.55,192
K4SL,35.783,-107.002,2106
K4SU,35.003,-117.1,962
K4V0,40.1,-108.767,1608
K4V5,37.283,-107.867,2012
K4X4,44.067,-98.533,471
K53Q,37.005,-122.005,49
K54A,26.85,-82.25,14
K54J,30.733,-86.15,88
K54Y,45.7,-92.95,281
K55D,44.683,-84.733,353
K56N,40.467,-74.017,5
K57C,42.797,-88.373,262
K5A6,33.467,-89.733,111
K5B0,41.75,-72.002,76
K5B2,43.051,-73.861,132
K5B3,41.067,-73.617,91
K5B5,42.883,-73.25,244
K5C1,29.717,-98.7,423
K5D3,43.717,-84.133,224
K5D8,42.25,-84.95,287
K5G9,41.733,-83.65,204
K5H4,47.783,-99.933,490
K5I3,37.467,-82.517,446
K5J0,44.383,-118.967,1127
K5LA,29.283,-89.367,2
K5M9,37.003,-88.117,199
K5R0,28.217,-93.75,26
K5R3,30.005,-97.967,376
K5R5,29.25,-96.15,31
K5R8,30.433,-93.467,24
K5SM,39.433,-107.383,3232
K5T5,32.083,-97.1,209
K5T6,31.883,-106.7,1253
K5T9,28.85,-100.517,270
K5W8,35.7,-79.005,188
K60S,45.617,-122.65,8
K60Y,43.983,-95.783,495
K62H,30.002,-96.983,148
K63S,48.533,-117.867,571
K65S,48.733,-116.3,713
K66R,29.65,-96.517,74
K6A1,32.567,-84.25,203
K6A2,33.233,-84.267,292
K6A3,35.183,-83.85,518
K6B0,43.983,-73.1,149
K6B1,43.283,-70.917,100
K6B8,44.567,-72.017,363
K6B9,42.917,-76.433,316
K6E5,44.433,-97.55,527
K6I2,37.633,-85.25,264
K6K5,44.3,-121.533,966
K6L4,37.85,-81.917,508
K6P9,32.433,-98.6,449
K6R0,30.35,-89.817,8
K6R3,30.35,-96.583,46
K6R6,30.05,-102.217,701
K6R9,30.783,-98.007,336
K6S0,45.806,-109.981,1363
K6S2,43.983,-124.117,16
K6S5,46.25,-114.133,1110
K6S8,45.7,-108.767,1072
K6T5,28.983,-95.317,2
K6V3,37.067,-81.8,809
K6V4,44.733,-102.25,857
K6V5,45.517,-102.467,851
K72C,39.6,-102.567,1280
K74V,40.283,-110.05,1576
K75S,48.467,-122.417,43
K76S,48.25,-122.007,59
K77M,42.317,-113.317,1375
K77S,43.933,-123,164
K78D,43.467,-83.45,214
K78N,36.433,-79.85,211
K79J,31.317,-86.4,94
K7B2,42.267,-72.867,192
K7B5,28.083,-93.2,1
K7BM,38.783,-106.217,2995
K7D2,42.55,-83.183,222
K7F6,33.6,-95.067,134
K7F9,31.917,-98.6,423
K7G2,41.783,-80.7,276
K7L2,46.217,-100.25,543
K7LI,38.633,-112.2,1829
K7N0,29.95,-90.067,0
K7R1,29.267,-89.367,3
K7R2,29.217,-90.233,1
K7R3,29.683,-91.083,2
K7R4,29.767,-92.117,5
K7R5,29.767,-93.283,1
K7R8,28.3,-91.967,1
K7S1,45.533,-112.3,1456
K7TB,41.183,-75.417,585
K7W2,28.583,-92.467,1
K7W4,37.967,-77.75,106
K7W6,35.562,-75.955,2
K81V,44.267,-104.95,1301
K82C,43.833,-90.133,276
K82V,41.15,-104.133,1570
K84D,44.983,-101.25,746
K85D,47.767,-93.65,411
K87D,44.017,-92.817,398
K87Q,35.007,-121.283,27
K88M,48.967,-115.083,814
K8A0,34.233,-86.25,315
K8A3,36.417,-85.317,419
K8B0,44.967,-70.7,554
K8B2,44.95,-71.317,678
K8B3,43.117,-72.8,345
K8B5,42.417,-72.067,178
K8D3,45.007,-96.983,354
K8D7,44.9,-97.717,547
K8K2,37.283,-98.05,445
K8S0,48.6,-113.117,1419
K8V3,43.383,-97.983,432
K8W2,38.65,-78.7,297
K8Y2,45.002,-93.85,295
K8Y8,46.267,-92.567,350
K90J,29.117,-81.567,33
K92Q,38.317,-123.05,3
K92S,42.008,-124.567,57
K96D,48.933,-97.9,290
K97M,45.883,-104.533,1068
K98D,44.7,-100.1,571
K99M,46.008,-96.007,280
K9A1,33.633,-83.85,247
K9A4,34.007,-87.35,179
K9A5,34.683,-85.283,237
K9B4,42.65,-71.867,363
K9B6,43.717,-69.133,150
K9B9,43.967,-69.717,21
K9BB,41.1,-114.967,1723
K9D1,43.217,-99.4,663
K9D7,48.483,-99.233,452
K9F2,29.1,-90.2,2
K9K4,38.783,-93.8,244
K9K7,38.75,-98.233,492
K9K8,37.007,-98.117,490
K9L2,34.967,-117.867,701
K9MN,44.017,-92.483,355
K9S2,48.8,-105.433,742
K9V6,43.002,-101.717,1004
K9V9,43.767,-99.317,519
K9W7,36.4,-76.017,5
KA08,32.517,-87.383,69
KA39,32.991,-111.919,396
KAAA,40.002,-89.003,182
KAAF,29.728,-85.027,5
KAAO,37.75,-97.217,434
KAAS,37.35,-85.317,281
KAAT,41.483,-120.567,1331
KABE,40.652,-75.441,114
KABH,38.75,-104.3,1840
KABI,32.411,-99.682,548
KABQ,35.04,-106.609,1618
KABR,45.449,-98.422,397
KABX,35.15,-106.817,1789
KABY,31.535,-84.195,58
KACB,44.983,-85.2,190
KACJ,32.111,-84.189,143
KACK,41.253,-70.06,16
KACP,30.75,-92.683,33
KACQ,44.067,-93.55,343
KACT,31.611,-97.23,151
KACV,40.978,-124.109,67
KACY,39.458,-74.577,23
KACZ,34.718,-78.004,30
KADC,46.45,-95.217,418
KADF,34.1,-93.067,56
KADG,41.867,-84.083,241
KADH,34.804,-96.671,308
KADM,34.303,-97.02,232
KADR,45.433,-97.933,453
KADS,32.969,-96.836,196
KADU,41.7,-94.917,392
KADW,38.811,-76.867,86
KAEG,35.145,-106.795,1779
KAEJ,38.817,-106.117,2422
KAEL,43.683,-93.367,383
KAEX,31.327,-92.55,27
KAFF,38.967,-104.817,2003
KAFJ,40.117,-80.267,361
KAFK,40.6,-95.85,354
KAFN,42.8,-73.2,313
KAFO,42.717,-110.95,1897
KAFP,35.017,-80.083,92
KAFW,32.988,-97.319,233
KAGC,40.354,-79.93,389
KAGR,27.65,-81.003,20
KAGS,33.37,-81.965,44
KAGZ,43.067,-98.3,451
KAHN,33.949,-83.326,244
KAHQ,41.241,-96.594,374
KAIA,42.053,-102.804,1196
KAIB,38.233,-108.567,1811
KAID,40.109,-85.613,280
KAIG,45.15,-89.117,464
KAIK,33.649,-81.685,161
KAIO,41.383,-95.033,360
KAIR,40.017,-80.817,430
KAIT,46.533,-93.007,367
KAIZ,38.096,-92.549,265
KAJG,38.617,-87.733,131
KAJL,43.007,-110.033,3161
KAJO,33.9,-117.6,163
KAJR,34.5,-83.557,441
KAJZ,38.783,-108.067,1583
KAKH,35.2,-81.15,243
KAKO,40.176,-103.222,1421
KAKQ,36.983,-78.283,34
KAKR,41.037,-81.467,363
KAL8,39.6,-100.117,734
KALB,42.748,-73.802,92
KALI,27.741,-98.027,53
KALK,31.6,-110.433,1453
KALM,32.84,-105.991,1279
KALN,38.89,-90.046,166
KALO,42.557,-92.4,264
KALR,33.367,-84.567,248
KALS,37.435,-105.867,2299
KALW,46.095,-118.288,363
KALX,32.915,-85.963,209
KALY,42.75,-73.8,88
KAMA,35.219,-101.706,1093
KAMG,31.533,-82.005,59
KAMN,43.322,-84.688,230
KAMW,41.983,-93.617,279
KAMX,25.617,-80.417,4
KANB,33.588,-85.858,183
KAND,34.495,-82.709,239
KANE,45.145,-93.211,278
KANJ,46.467,-84.367,218
KANK,38.533,-106.05,2293
KANQ,41.64,-85.084,303
KANW,42.567,-100,789
KAOH,40.707,-84.027,296
KAOO,40.296,-78.32,455
KAPA,39.57,-104.849,1775
KAPC,38.213,-122.281,13
KAPE,40.15,-82.583,453
KAPF,26.153,-81.775,3
KAPG,39.466,-76.169,18
KAPN,45.078,-83.56,210
KAPS,30.083,-90.583,2
KAPV,34.567,-117.183,934
KAPX,44.9,-84.717,446
KAPY,26.967,-99.25,129
KAQO,30.783,-98.007,336
KAQP,45.217,-97.6,311
KAQQ,29.733,-85.033,5
KAQR,34.4,-96.15,189
KAQV,31.4,-93.3,111
KAQW,42.7,-73.002,199
KAQX,32.983,-81.267,49
KARA,30.038,-91.884,18
KARB,42.223,-83.746,251
KARG,36.117,-90.917,83
KARL,41.6,-106.217,2374
KARM,29.25,-96.15,31
KARR,41.767,-88.483,215
KART,43.992,-76.022,100
KARV,45.928,-89.731,496
KARW,32.412,-80.634,4
KARX,43.817,-91.183,389
KASD,30.35,-89.817,9
KASE,39.223,-106.869,2354
KASG,36.002,-94.117,412
KASH,42.782,-71.515,61
KASJ,36.283,-77.002,21
KASL,32.517,-94.3,109
KASN,33.57,-86.051,162
KASP,44.45,-83.4,193
KAST,46.158,-123.879,3
KASW,41.275,-85.84,259
KASX,46.55,-90.917,251
KATL,33.637,-84.428,296
KATP,27.2,-90.033,62
KATR,33.367,-84.567,312
KATS,32.85,-104.467,1081
